,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,total_donated_during_dv,gender,dateOfBirth,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Missing,province_Namur,province_Walloon Brabant,province_West Flanders,region_Flanders,region_Missing,region_Wallonia,language_FR,language_NL,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,donated_more_than30_duringdv,Age
118,100244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1958-11-04,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,75.0,0.0,0.0,2.0,75.0,0.0,0.0,0,60
119,100245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1977-05-04,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,42
120,100250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1984-02-10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.0,100.0,0.0,0.0,4.0,100.0,0.0,0.0,0,35
121,100255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1966-07-09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14.0,306.88,1.0,19.83,13.0,287.05,0.0,0.0,0,52
122,100257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-07-09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,44
123,100258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1965-05-14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,291.14,1.0,37.0,8.0,254.14,80.0,2.0,0,54
124,100262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1942-01-26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20.0,409.98,0.0,0.0,20.0,409.98,0.0,0.0,0,77
125,100265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1979-10-05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,11.0,0.0,0.0,2.0,11.0,0.0,0.0,0,39
126,100267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1960-01-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,59
127,100273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1945-07-26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,65.0,0.0,0.0,2.0,65.0,0.0,0.0,0,73
128,100277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-12-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44.0,625.19,0.0,0.0,44.0,625.19,0.0,0.0,0,44
129,100280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1964-07-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40.0,1223.61,2.0,74.37,38.0,1149.24,0.0,0.0,0,54
130,100281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1988-11-27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8.0,251.63,0.0,0.0,8.0,251.63,0.0,0.0,0,30
131,100282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1985-01-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,0,34
132,100283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1960-09-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0,58
133,100284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1970-01-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,49
134,100285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1979-05-23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,150.0,0.0,0.0,3.0,150.0,50.0,1.0,0,40
135,100286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1989-10-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,29
136,100287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1990-06-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,30.0,1.0,30.0,0.0,0.0,0.0,0.0,0,29
137,100294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-08-31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,51.0,689.36,2.0,8.0,49.0,681.36,15.0,1.0,0,45
138,100295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1950-01-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22.0,592.27,1.0,30.0,21.0,562.27,0.0,0.0,0,69
139,100302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1975-02-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.0,348.32,1.0,24.79,12.0,323.53,0.0,0.0,0,44
140,100307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1967-10-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,17.0,213.6,0.0,0.0,17.0,213.6,0.0,0.0,0,51
141,100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1975-10-23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,247.9,0.0,0.0,9.0,247.9,0.0,0.0,0,43
142,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1991-07-09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,15.0,1.0,5.0,1.0,10.0,0.0,0.0,0,27
143,100315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1950-01-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,23.0,598.9100000000001,1.0,27.27,22.0,571.64,0.0,0.0,0,69
144,100316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1960-08-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,182.76,0.0,0.0,7.0,182.76,0.0,0.0,0,58
145,100324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1979-01-14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,458.74,0.0,0.0,16.0,458.74,0.0,0.0,0,40
146,100326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-07-20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.0,46.480000000000004,0.0,0.0,13.0,46.480000000000004,9.0,3.0,0,44
147,100328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1976-10-14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,291.0,0.0,0.0,6.0,291.0,0.0,0.0,0,42
148,100329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1968-05-28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,63.24000000000001,0.0,0.0,10.0,63.24000000000001,0.0,0.0,0,51
149,100330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1972-06-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,247.89999999999998,5.0,247.89999999999998,0.0,0.0,0.0,0.0,0,46
150,100331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1964-12-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,109.58,4.0,109.58,0.0,0.0,30.0,1.0,0,54
151,100333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1989-07-15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,29
152,100334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1963-12-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,30.69,0.0,0.0,4.0,30.69,0.0,0.0,0,55
153,100338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-01-28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,17.0,632.48,0.0,0.0,17.0,632.48,0.0,0.0,0,57
154,100339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1964-11-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.0,396.52000000000004,0.0,0.0,15.0,396.52000000000004,0.0,0.0,0,54
155,100340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1949-01-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,313.15999999999997,0.0,0.0,10.0,313.15999999999997,0.0,0.0,0,70
156,100342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1942-02-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14.0,388.53,1.0,24.79,13.0,363.74,0.0,0.0,0,77
157,100345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1988-10-29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,30
158,100346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1992-10-15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,209.54,0.0,0.0,7.0,209.54,0.0,0.0,0,26
159,100347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1954-09-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,32.0,1019.3899999999999,1.0,24.79,31.0,994.5999999999999,0.0,0.0,0,64
160,100348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1971-09-28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.0,395.82,0.0,0.0,13.0,395.82,0.0,0.0,0,47
161,100351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1984-03-13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,32.2,1.0,6.2,4.0,26.0,0.0,0.0,0,35
162,100353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1985-11-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,111.55000000000001,0.0,0.0,5.0,111.55000000000001,0.0,0.0,0,33
163,100356,5316.0,8.0,341.0,0.0,0.0,0.0,50.0,0.0,41.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,341.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,1948-06-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,53.0,2016.5900000000001,0.0,0.0,53.0,2016.5900000000001,140.0,4.0,0,71
164,100357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1985-06-26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,28.0,886.82,1.0,24.79,27.0,862.03,0.0,0.0,0,33
165,100360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1961-02-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,74.37,1.0,24.79,2.0,49.58,0.0,0.0,0,58
166,100361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1959-12-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,59
167,100363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1969-03-09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,84.78999999999999,0.0,0.0,3.0,84.78999999999999,0.0,0.0,0,50
168,100365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1957-05-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,720.1700000000001,5.0,472.27,2.0,247.9,0.0,0.0,0,62
169,100368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1992-02-29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,19.0,508.15,0.0,0.0,19.0,508.15,0.0,0.0,0,27
170,100369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1953-11-25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,40.92,0.0,0.0,7.0,40.92,0.0,0.0,0,65
171,100372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1979-08-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0,0,39
172,100375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1989-08-26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,311.37,0.0,0.0,10.0,311.37,0.0,0.0,0,29
173,100376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1987-03-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,24.0,694.6899999999999,0.0,0.0,24.0,694.6899999999999,0.0,0.0,0,32
174,100378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18.0,461.85,1.0,24.79,17.0,437.06,0.0,0.0,0,48
175,100385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1926-04-28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8.0,404.37,1.0,30.0,7.0,374.37,0.0,0.0,0,93
176,100388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1986-04-08,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,9.0,220.42000000000002,0.0,0.0,9.0,220.42000000000002,30.0,1.0,0,33
177,100393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1983-12-26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,0,35
178,100394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-09-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,110.92,0.0,0.0,16.0,110.92,0.0,0.0,0,45
179,100395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1990-01-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14.0,348.32,0.0,0.0,14.0,348.32,0.0,0.0,0,29
180,100399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1984-01-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,440.01,1.0,20.0,14.0,420.01,0.0,0.0,0,35
181,100400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1965-10-31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,104.25,0.0,0.0,3.0,104.25,0.0,0.0,0,53
182,100401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1957-07-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,132.0,0.0,0.0,4.0,132.0,69.0,2.0,0,61
183,100402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1955-08-25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,91.97,0.0,0.0,3.0,91.97,0.0,0.0,0,63
184,100404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1980-08-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,34.9,0.0,0.0,7.0,34.9,0.0,0.0,0,38
185,100406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-03-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,0,46
186,100407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1992-11-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,255.2,1.0,32.23,8.0,222.97,0.0,0.0,0,26
187,100410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1959-10-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,59.78,1.0,10.0,4.0,49.78,0.0,0.0,0,59
188,100414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1988-09-26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8.0,257.03999999999996,0.0,0.0,8.0,257.03999999999996,0.0,0.0,0,30
189,100423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1960-01-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,121.97,0.0,0.0,5.0,121.97,0.0,0.0,0,59
190,100424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1982-01-29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,0,37
191,100431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-11-22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18.0,487.9,0.0,0.0,18.0,487.9,0.0,0.0,0,49
192,100433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1966-05-13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,130.0,0.0,0.0,4.0,130.0,0.0,0.0,0,53
193,100439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1970-06-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0,49
194,100441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1954-09-13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,187.0,690.24,185.0,667.8499999999999,2.0,22.39,84.0,21.0,0,64
195,100442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1971-09-23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,164.79,1.0,24.79,4.0,140.0,0.0,0.0,0,47
196,100446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1957-10-22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,263.53,0.0,0.0,10.0,263.53,0.0,0.0,0,61
197,100447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1989-03-31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,330.0,0.0,0.0,10.0,330.0,0.0,0.0,0,30
198,100451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1950-09-14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,17.0,735.49,0.0,0.0,17.0,735.49,50.0,1.0,0,68
199,100453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1993-08-30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.0,99.12,0.0,0.0,8.0,99.12,0.0,0.0,0,25
200,100454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1949-08-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,49.0,378.24,0.0,0.0,49.0,378.24,0.0,0.0,0,69
201,100456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1951-04-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,304.58,0.0,0.0,10.0,304.58,40.0,1.0,0,68
202,100457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1981-04-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,69.69,0.0,0.0,4.0,69.69,0.0,0.0,0,38
203,100458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-12-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,197.57999999999998,0.0,0.0,6.0,197.57999999999998,0.0,0.0,0,44
204,100460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1977-05-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,75.0,0.0,0.0,3.0,75.0,0.0,0.0,0,42
205,100461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1991-12-04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,136.32999999999998,0.0,0.0,7.0,136.32999999999998,0.0,0.0,0,27
206,100464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1961-11-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.0,299.17999999999995,0.0,0.0,11.0,299.17999999999995,0.0,0.0,0,57
207,100468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1968-08-24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,119.37,0.0,0.0,5.0,119.37,0.0,0.0,0,50
208,100470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1976-05-04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,43
209,100473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1979-05-31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,82.37,0.0,0.0,5.0,82.37,0.0,0.0,0,40
210,100474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1948-03-04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,324.37,0.0,0.0,7.0,324.37,50.0,1.0,0,71
211,100475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-04-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,45
212,100476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1984-03-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,35
213,100479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1993-11-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,104.37,0.0,0.0,3.0,104.37,0.0,0.0,0,25
214,100480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1984-02-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,35
215,100481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1993-08-23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,25
216,100483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1958-07-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,166.6,0.0,0.0,7.0,166.6,0.0,0.0,0,60
217,100490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1983-03-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.0,271.39,0.0,0.0,11.0,271.39,60.0,2.0,0,36
218,100492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1980-03-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,238.35999999999999,1.0,24.79,8.0,213.57,0.0,0.0,0,39
219,100494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1988-06-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,17.0,456.01,0.0,0.0,17.0,456.01,0.0,0.0,0,31
220,100496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1949-04-22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,123.94999999999999,0.0,0.0,5.0,123.94999999999999,0.0,0.0,0,70
221,100498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1922-06-15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,464.6,0.0,0.0,15.0,464.6,30.0,1.0,0,97
222,100501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1947-01-05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.0,820.38,1.0,123.95,11.0,696.43,0.0,0.0,0,72
223,100504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1983-05-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,0,36
224,100507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-01-14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,21.0,1501.98,0.0,0.0,21.0,1501.98,0.0,0.0,0,57
225,100510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1919-10-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,106.0,0.0,0.0,3.0,106.0,0.0,0.0,0,99
226,100514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1993-07-05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.0,1246.22,0.0,0.0,12.0,1246.22,100.0,1.0,0,25
227,100515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1974-08-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,60.0,0.0,0.0,2.0,60.0,30.0,1.0,0,44
228,100519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1974-05-29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,60.0,0.0,0.0,2.0,60.0,30.0,1.0,0,45
229,100520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1963-11-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,57.0,462.65999999999997,3.0,81.78999999999999,54.0,380.87,0.0,0.0,0,55
230,100521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1976-07-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8.0,239.79,0.0,0.0,8.0,239.79,0.0,0.0,0,42
231,100522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1969-08-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,125.0,0.0,0.0,4.0,125.0,40.0,1.0,0,49
232,100524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1974-02-12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,283.95,3.0,130.0,4.0,153.95,0.0,0.0,0,45
233,100526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1965-03-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,54
